0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-73.9155,-126.3669,-19.5683
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-54.0439,0.0000,-11.2328
0.0000,0.0000,0.0000
-45.8745,-24.2212,-15.1634
-45.1912,-51.9669,-30.9070
-55.7673,-53.5881,-37.3219
-32.4900,-32.7637,-22.1304
-16.2051,-27.6715,-17.8186
-34.0992,-22.9219,-23.2783
-30.5217,-11.1851,-10.3535
-17.9266,-15.6645,-20.7429
-33.0529,-28.7080,-28.9440
-86.9037,-95.2424,-33.8808
-48.0583,-45.8365,-36.0563
-52.9481,-46.7927,-24.2238
-29.9637,-48.0783,-21.0201
-26.9270,-30.4513,-18.2664
-25.4293,-24.6118,-11.5033
-25.3478,-23.5683,-13.8676
-15.3501,-16.6014,-7.7159
-16.9325,-17.9028,-15.6815
-11.6206,-15.7813,-15.3702
-34.5942,-51.3640,-3.7890
-49.8257,-57.8621,-18.7326
-11.2867,-25.0841,-26.0718
-11.6999,-32.9731,-32.7270
-45.4257,-16.0768,-85.2738
-112.4804,-100.7367,-26.1359
-53.3444,-97.4089,-97.1322
-61.4483,-61.0405,-31.4241
-44.4557,-39.4334,-44.0912
-55.0312,-172.3117,-147.2922
-153.3911,-115.8030,-164.9734
-119.5759,-77.7440,-106.8738
-91.5507,-92.3010,-88.4958
-100.9493,-99.5948,-58.9026
-140.0683,-227.6440,-219.4149
-212.6445,-259.0881,-248.0008
-173.5003,-158.9105,-191.4789
-105.4189,-151.4297,-154.1769
-166.9710,-188.8675,-183.5401
-282.5789,-309.0898,-331.1538
-261.8238,-283.6437,-284.1357
-230.8026,-207.6000,-231.6236
-264.3641,-229.6725,-268.0344
-364.1338,-274.6787,-341.4804
-383.1862,-357.2273,-378.4713
-277.8818,-264.9985,-248.0500
-317.6526,-258.0624,-323.5408
-398.7306,-379.8502,-408.1598
-402.5702,-451.5248,-462.6019
-248.8714,-113.9713,-190.9038
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
