0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869
1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247,1.1247
1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245,1.1245
1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244,1.1244
1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243,1.1243
1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242,1.1242
1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241,1.1241
1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240,1.1240
1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239,1.1239
1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238,1.1238
1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237,1.1237
1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235,1.1235
1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234,1.1234
1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233,1.1233
1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232,1.1232
1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231,1.1231
1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230,1.1230
1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229,1.1229
1.1322,1.1228,1.1322,1.1228,1.1228,1.1228,1.1228,1.1228,1.1228,1.1228,1.1228,1.1322,1.1228,1.1228,1.1228,1.1228,1.1322,1.1405,1.1228,1.1322
1.1321,1.1227,1.1321,1.1321,1.1404,1.1227,1.1227,1.1227,1.1227,1.1321,1.1321,1.1403,1.1403,1.1321,1.1227,1.1321,1.1403,1.1476,1.1321,1.1403
1.1319,1.1226,1.1319,1.1320,1.1475,1.1320,1.1320,1.1226,1.1226,1.1320,1.1320,1.1402,1.1475,1.1402,1.1320,1.1475,1.2016,1.1474,1.1320,1.1402
1.1318,1.1225,1.1401,1.1318,1.1473,1.1319,1.1115,1.1225,1.1116,1.1318,1.1224,1.1473,1.1989,1.2001,1.1318,1.1473,1.1989,1.1985,1.1318,1.1994
1.1316,1.1401,1.1399,1.1317,1.1969,1.1317,1.1114,1.1224,1.1116,1.1317,1.1114,1.1471,1.2779,1.2791,1.1400,1.1974,1.1962,1.1958,1.1317,1.1967
1.1220,1.1472,1.1397,1.1315,1.1942,1.1316,1.0986,1.1223,1.1115,1.1398,1.0986,1.1469,1.3558,1.3571,1.1968,1.1947,1.1935,1.1931,1.1221,1.1940
1.1314,1.1959,1.1469,1.1397,1.1915,1.1397,1.0986,1.1113,1.1224,1.1396,1.1113,1.1467,1.3527,1.3540,1.1941,1.2734,1.1908,1.1904,1.1220,1.1467
1.1312,1.1932,1.1467,1.1395,1.2700,1.1396,1.0834,1.1112,1.1317,1.1468,1.1112,1.1895,1.3497,1.3510,1.1914,1.3510,1.1881,1.1464,1.1313,1.1465
1.1311,1.2718,1.1391,1.1393,1.2671,1.1394,1.0988,1.1112,1.1315,1.1466,1.0984,1.1463,1.2664,1.3479,1.1887,1.3479,1.1854,1.1851,1.1312,1.1463
1.1392,1.4289,1.1463,1.1465,1.2642,1.1466,1.0836,1.1220,1.1314,1.1464,1.0832,1.1842,1.2635,1.4242,1.1860,1.3448,1.1827,1.2632,1.1393,1.1304
1.1390,1.4257,1.1461,1.1868,1.3412,1.1212,1.0651,1.1110,1.1313,1.1462,1.1113,1.1815,1.2606,1.4993,1.1833,1.3418,1.1800,1.2603,1.1392,1.1302
1.1462,1.5784,1.1459,1.2650,1.3382,1.1102,1.0991,1.1312,1.1311,1.1387,1.1112,1.1788,1.3374,1.5731,1.1806,1.3387,1.2578,1.2574,1.1390,1.1301
1.1460,1.5748,1.1793,1.2621,1.4139,1.1101,1.0991,1.1311,1.1310,1.1459,1.1220,1.2565,1.3344,1.5696,1.2584,1.3357,1.3344,1.2546,1.1388,1.1205
1.1385,1.5712,1.2570,1.2592,1.4884,1.0972,1.0991,1.1310,1.1309,1.1786,1.1314,1.2536,1.2520,1.4890,1.1753,1.4112,1.3313,1.4095,1.1460,1.1299
1.1785,1.5676,1.1739,1.2563,1.4850,1.1101,1.0991,1.1308,1.1103,1.3358,1.1312,1.1450,1.2492,1.4856,1.2527,1.5624,1.4067,1.4063,1.2612,1.1454
1.1758,1.4872,1.4090,1.2535,1.4042,1.1305,1.1227,1.1307,1.1212,1.4113,1.1311,1.1374,1.3253,1.4822,1.2498,1.4822,1.4034,1.3249,1.3381,1.1378
1.1732,1.4063,1.4058,1.3298,1.4010,1.1387,1.1117,1.1856,1.1306,1.4081,1.1310,1.1661,1.3222,1.5553,1.4042,1.4788,1.3222,1.2431,1.3350,1.1711
