0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-110.5527,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-112.2458,-111.3982,-20.9487
0.0000,0.0000,0.0000
-107.3886,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-39.4496,0.0000,-18.8409
-92.1237,0.0000,0.0000
-81.4496,-50.6476,-29.0534
-49.6488,-53.8752,-38.4537
0.0000,0.0000,0.0000
-57.3989,-82.3653,-42.1121
0.0000,-66.0249,0.0000
-56.8144,-28.5688,-12.2371
-59.4257,0.0000,0.0000
0.0000,0.0000,0.0000
-36.4251,-30.8113,-32.7270
-36.2891,-40.7959,-28.7882
-30.1646,-28.0326,-26.2985
-58.9327,-155.6786,-49.1085
-51.6468,-50.0209,-37.7296
-75.4242,-66.3537,-19.5498
-54.0458,-41.3566,-15.3360
-29.6558,-27.1038,-20.9400
-31.5506,-27.8438,-15.3547
-20.8942,-23.3076,-5.7460
-36.1838,-37.7836,-5.7044
-21.2566,-43.2759,-64.2195
-29.5246,-34.9706,-11.7874
-22.5036,-6.0347,-39.3310
-2.0217,-20.9574,-17.0981
-62.7631,-56.4861,-75.1449
-46.4909,-81.1262,-89.8222
-8.6133,-61.0427,-41.1599
-35.3501,-7.4539,-32.8542
-32.4371,-97.4923,-77.8282
-146.6640,-133.7986,-106.9944
-101.9357,-95.8127,-43.8588
-61.0458,-65.3255,-27.3333
-51.2639,-64.4224,-63.6386
-146.8372,-142.9236,-137.7776
-186.4471,-173.4430,-110.6040
-86.1513,-151.0206,-155.1891
-123.5773,-69.7049,-129.5010
-137.3551,-122.8357,-137.5256
-195.7259,-145.8660,-185.0985
-208.2567,-156.9216,-201.2239
-169.5778,-182.5279,-168.7145
-138.4652,-192.7076,-193.2529
-221.4049,-219.0707,-164.6737
-216.0433,-251.0508,-257.3169
-199.4755,-128.8079,-126.8650
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-152.8373,-170.0130,-175.1544
-194.8639,-131.4461,-163.9084
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
