-1577.1909,-850.1285,-1214.8441,-1102.5077,-809.3717
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-628.7630,-793.7663,-894.0566,0.0000
-1869.8538,-1749.7251,-1730.2155,-1557.0087,-1603.7368
-1751.0753,-1703.3722,-1558.3133,-1533.4088,-1535.3178
-856.5224,-808.2773,-746.3260,-970.6505,-1189.6528
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-1655.2826,-1545.0286,-1481.7737,-1355.5120,-1455.5922
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-1479.2632,-1505.0695,-1438.9816,-961.6110,-1503.6697
-1238.4477,-1436.7232,-1432.1157,-863.3387,-1142.0990
0.0000,0.0000,0.0000,0.0000,0.0000
-1724.7218,-1756.9833,-1709.5478,-1742.8262,-1466.0330
-1934.7317,-1836.7213,-1580.6824,-1651.4183,-1367.0319
-807.2428,-949.9347,-977.3889,-777.3934,-799.1924
-1085.4576,-886.7344,-955.1889,-732.5858,-383.6160
-709.1264,-257.6048,-316.0466,-371.5248,-83.9159
0.0000,0.0000,0.0000,0.0000,0.0000
-355.9674,-318.5541,-362.6153,0.0000,-65.1958
-640.2333,-813.8672,-760.2607,-691.5444,-293.6539
-706.8182,-641.9815,-557.4132,-511.1726,-440.3056
0.0000,-202.9507,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-1571.4350,-1489.2977,-1721.0093,-1446.3316,-1506.1482
-1421.1100,-1609.0258,-1657.1302,-901.0903,-1291.5970
-484.9892,-478.9866,-751.4252,-382.9750,-252.8569
0.0000,0.0000,-412.4119,-129.6301,0.0000
-184.6954,-284.8874,-183.8149,-101.7040,-16.2392
-239.2111,-429.8618,-344.8005,-149.6607,-104.7447
-679.6226,-1133.2490,-777.0543,-398.5939,-255.2356
-1268.3304,-1232.9827,-1257.6143,-1196.8425,-575.9835
-185.4205,-242.2603,-478.8960,-93.5668,-46.4537
-1030.0383,-1070.5981,-1057.4172,-1017.4343,-915.8606
-889.4694,-1053.5561,-855.9057,-587.8463,-174.1432
-1434.9031,-1519.5615,-672.2798,-1113.6954,-1269.3243
-1166.0942,-1241.8838,-1108.3616,-671.9609,-1102.9915
-938.7292,-864.8264,-1134.1579,-491.4373,-193.8772
-243.3030,-410.9123,-303.6532,-248.6602,-164.0557
-473.2810,-731.9435,-415.1660,-391.1329,-123.2556
-306.6665,-284.0928,-412.1394,-279.0578,-104.8892
-531.4171,-454.4035,-461.9768,-282.1279,-131.2712
0.0000,0.0000,0.0000,0.0000,0.0000
-177.4767,-122.9721,-282.4488,-140.0310,-67.4743
-221.5024,-448.4367,-281.2963,-266.6208,-101.3688
-470.9445,-801.5278,-760.6243,-774.4945,-835.5740
-718.6196,-848.1858,-647.2861,-620.9838,-707.0355
-684.4949,-890.9603,-975.0604,-664.1294,-289.0929
-620.5329,-296.2289,-529.4407,-452.4241,-147.4299
-348.1374,-305.7614,-311.9075,-161.6341,-94.7382
-287.9513,-169.5916,-99.4758,-221.3091,-82.2064
-183.9205,-270.6635,-153.5785,-260.9368,-80.4333
-134.8760,-42.7318,-127.7280,-88.0420,-58.2987
-134.1986,-176.1399,-126.2760,-128.2914,-96.2273
-124.8492,-135.9680,-125.3775,-107.6779,-85.0047
-132.0552,-65.6206,-133.7250,-155.2294,-175.0782
-613.4179,-827.3480,-761.8444,-711.1110,-117.4629
-392.2406,-457.2176,-494.3635,-407.0752,-247.8149
-348.2160,-343.1228,-209.8229,-366.9892,-108.0643
-62.0480,-208.5375,-146.8979,-239.0375,-224.2376
-81.1176,-83.5070,-64.8452,-106.4737,-93.1818
-26.0635,-36.1146,-38.1654,-50.7895,-32.3294
-20.0215,-10.0669,-21.5127,-20.6408,-25.7225
-41.7063,-37.6360,-25.3741,-18.0099,-102.8370
-21.3742,-41.1810,-27.9598,-115.3882,-46.6414
-17.7043,-28.8002,-12.6280,-40.8448,-23.1647
-52.3590,-60.2851,-45.5029,-35.3698,-75.7489
-7.2938,-10.6248,-36.7753,-8.2987,-37.7419
-24.8075,-27.3156,-8.7101,-27.3862,-35.6183
-11.3184,-22.3207,-23.3041,-25.1631,-21.3107
-22.2961,-22.7916,-22.9988,-10.5207,-25.4224
-10.5558,-21.9074,-19.7550,-22.9943,-28.7142
-29.5914,-18.1546,-34.1236,-36.1229,-50.9470
-66.2244,-32.7016,-31.6784,-49.0919,-59.9669
-50.8485,-44.4545,-43.5973,-42.8403,-49.3981
-27.7789,-42.5570,-42.3586,-42.9684,-55.5980
-144.5934,-172.7432,-149.9876,-70.7356,-151.7862
-112.3679,-123.8001,-133.5262,-146.6079,-155.4296
-87.7798,-75.6388,-50.8951,-80.1522,-83.8837
-77.0926,-84.2545,-83.3390,-82.7454,-85.6302
-92.1165,-87.5806,-93.6366,-95.2536,-87.3828
-296.7205,-282.2295,-294.8399,-281.0474,-152.9768
-247.8339,-248.5102,-246.4775,-205.6462,-208.9212
-102.3143,-106.6109,-126.9076,-119.7776,-80.0920
-143.1992,-154.0778,-154.5621,-145.3428,-155.2723
-134.6070,-147.9848,-154.3947,-174.2366,-158.4999
-336.4453,-372.0527,-281.4216,-362.1984,-374.4925
0.0000,0.0000,0.0000,0.0000,0.0000
-144.1559,-150.5268,-150.2563,-142.5889,-176.6360
-210.2543,-258.8753,-287.1827,-278.9194,-286.4005
-395.1091,-411.4402,-313.2428,-407.4167,-410.4714
-424.3343,-441.0933,-449.6645,-362.8647,-452.3609
-418.2107,-411.3155,-416.7788,-416.4512,-417.1636
-442.8063,-443.6726,-427.2986,-450.2456,-444.2503
