0.0096
0.0049
0.0028
0.0080
0.0018
0.0026
0.0048
0.0138
0.0093
0.0095
0.0044
0.0038
0.0114
0.0131
0.0042
0.0139
0.0170
0.0033
0.0028
0.0021
