0.0534
0.0424
0.0537
0.0462
0.0503
0.0411
0.0522
0.0586
0.0474
0.0410
0.0590
0.0453
0.0496
0.0388
0.0489
0.0416
0.0501
0.0461
0.0360
0.0445
