0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869
0.8770,0.8770,0.8770,0.9781,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,0.9781,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,0.8770,0.8770,0.8770,1.2634,0.9781,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634,1.2634
0.9762,0.8672,0.8672,0.8693,0.8748,1.2633,1.2633,1.2633,1.2633,1.2633,1.2633,0.8748,0.9777,1.2629,0.9777,0.8748,1.2633,1.2633,0.9777,1.2633,0.9777,0.9777,0.9777,1.2627,1.2627,1.2627,0.9777,1.2629,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777,0.9777
0.8597,0.8574,1.2620,0.8595,1.2626,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,1.2626,1.2627,0.9762,1.2627,1.2626,1.2631,1.2631,1.2627,1.2631,0.9761,0.8671,1.2627,0.9758,0.9758,0.9758,0.8671,0.9762,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627,1.2627
0.8499,0.9305,1.2678,1.0152,1.2735,1.2562,1.2629,1.2385,1.1983,1.1994,1.2562,1.1160,1.0336,0.9907,1.1169,1.2735,1.2386,0.8044,0.9758,1.2562,0.9906,1.2679,0.9917,1.2679,1.2620,1.2620,0.9901,1.2681,0.9917,1.0357,0.9917,0.9917,0.9758,0.9758,0.9917,1.0354,0.9758,0.9758,1.0355,0.9758,0.9758,0.9917,0.9917,0.9758,1.0361,0.9758,1.1193,1.1189,1.1192,0.9917,1.0353,0.9917,1.0355,0.9917,1.1191,0.9918,1.2834,0.9758,0.9758,0.9497,1.0360,0.9917,1.1186,0.9917,1.1188,0.9916,0.9758,0.9917,0.9758,0.9917,1.1191,0.9916,1.0355,0.9758,1.0359,1.0355,0.9917,0.9758,0.9917,0.9758,0.9917,1.0354,0.9758,0.9918,0.9917,0.9916,1.0358,0.9758,0.9758,0.9917,0.9758,1.0361,1.1190,0.9917,0.9758,0.9917,1.0357,0.9916,1.0355,0.9758
1.2842,1.2413,1.1020,1.2443,1.2552,1.2688,1.2877,1.2485,0.6137,1.2486,0.8034,1.3462,1.2670,1.2545,1.2772,1.0277,0.9936,0.6166,1.2678,0.6027,1.2725,1.2665,1.2678,1.2669,1.1877,1.1066,1.2848,0.9417,1.4331,1.2677,1.2776,1.2776,1.2730,1.1783,1.2552,1.2548,1.2471,1.2472,1.2694,1.2472,1.2816,1.2619,1.2815,1.2374,1.0244,1.2471,1.2697,1.2693,1.3500,1.2775,1.1880,1.2619,1.0238,1.1067,1.1884,1.3508,1.5078,0.9903,1.2553,1.2774,1.2851,1.2547,1.5078,1.2729,1.1880,1.2468,1.2679,1.2852,1.2775,1.2731,1.1065,1.2775,1.2618,1.1853,1.2852,1.2619,1.4349,1.2730,1.3543,1.2733,1.2470,1.2851,1.2817,1.2677,1.2730,1.2729,1.0241,1.2550,1.2681,1.2619,1.2621,1.4315,1.1883,1.2550,1.2620,1.2677,1.2814,1.3507,1.2852,1.1827
1.3161,1.5333,1.3293,1.3851,0.9917,1.2477,1.2852,1.2150,0.9129,1.2569,0.8033,1.4094,1.4106,1.0145,1.2461,1.1792,1.2626,1.2039,1.2549,0.5283,1.2767,1.4100,1.1022,1.4104,1.3365,1.2722,1.4862,1.2725,1.4169,1.1817,1.0195,1.0183,1.2546,0.7731,0.9746,1.0189,1.2680,1.2622,1.2550,1.2381,1.3432,0.9896,1.4961,1.1862,1.2810,1.2622,1.2845,1.2807,1.4914,1.3421,1.5681,0.9552,1.2845,1.2554,1.4918,1.2559,1.4908,1.0014,0.9570,1.2770,1.4938,0.9888,1.5678,0.9349,1.2845,1.2470,1.0227,1.2845,1.2810,1.2850,1.1749,1.2847,1.0204,0.6938,1.2846,0.9734,1.3397,1.2849,1.4180,1.2853,1.1798,1.4158,1.3440,0.9891,1.2771,1.2727,1.1751,1.1049,1.2815,1.1048,1.0257,1.4153,1.2768,0.9345,1.1065,1.1019,1.2845,1.3355,1.4959,0.8606
1.6031,1.5892,1.6192,1.5194,1.2631,1.2561,1.2809,0.8842,0.7803,1.2637,0.8017,1.4702,1.3945,1.1640,1.0964,1.2803,1.2558,1.2637,1.2618,0.7799,1.5548,1.6219,1.2502,1.3167,1.3993,1.2719,1.4693,1.3318,1.5543,1.3272,1.2766,1.4055,1.0196,1.2724,1.2466,1.2765,1.1052,1.1091,1.6256,1.2628,1.4063,1.2671,1.4018,0.9374,1.2764,0.9907,1.3988,1.3224,1.2409,1.2478,1.6255,1.2613,1.3245,1.3975,1.4748,1.3982,1.4738,1.2636,1.2553,1.2843,1.3996,1.2667,1.3967,1.2766,1.2839,1.2620,1.2809,1.2839,1.2805,1.4122,1.2839,1.4836,1.2807,0.9378,1.4800,1.2671,1.4799,1.3334,1.3238,1.2846,1.2554,1.6286,1.4072,1.2844,1.3334,1.2845,1.2410,1.2669,1.2769,1.2532,1.2723,1.3992,1.2762,1.2614,1.2809,1.3299,1.3995,1.4752,1.4789,1.2812
1.5846,1.5708,1.5265,1.5747,0.8702,1.2629,1.2665,1.2632,0.8555,1.2635,0.8791,1.3774,1.3785,1.2292,1.2664,1.1537,1.2626,0.9783,1.2617,1.2618,1.5370,1.5291,1.2759,1.3784,1.3062,1.2604,1.4524,1.1590,1.4611,1.3120,1.3197,1.3895,1.0081,1.0913,1.2617,0.9999,1.0927,1.2611,1.6070,0.9760,1.3128,1.0079,1.3086,0.9755,1.2659,1.2616,1.1495,1.3073,1.2754,1.3118,1.5325,0.9296,1.3094,1.3815,1.3818,1.2832,1.4569,0.9782,0.9745,1.2837,1.1502,0.9863,1.2794,1.2715,1.3081,0.9740,1.2763,1.2755,1.2758,1.3961,1.2754,1.5425,1.2760,1.2608,1.3094,1.0081,1.3866,1.2396,1.3858,1.2840,0.9749,1.4599,1.4678,1.1616,1.1604,1.0846,1.2832,0.9867,1.2665,0.9999,1.2765,1.4594,1.2798,0.9880,1.3245,1.3148,1.3834,1.3821,1.3856,1.2719
1.4937,1.5525,1.3598,1.5564,1.2622,1.2627,1.2604,1.2631,1.2611,1.2633,1.2629,1.2856,1.2824,1.1374,0.9168,1.0619,1.2624,1.2630,1.2615,0.8536,1.3692,1.4372,1.2655,1.3625,1.2912,0.9696,1.2083,1.1457,1.4443,1.2197,1.0693,1.1418,1.2602,0.9855,0.9731,0.9079,0.8368,0.9715,1.5149,1.2621,1.1424,0.9964,1.2748,1.2619,0.9843,0.9728,1.0580,1.2923,1.2703,1.1415,1.4404,1.2604,1.2172,1.2895,1.3659,1.2701,1.2889,1.2629,1.2616,1.2794,1.1369,1.2599,1.0571,1.2659,1.0599,1.2614,1.2659,1.2704,1.2754,1.3033,1.2703,1.5248,1.2710,0.9707,1.2944,1.2602,1.2943,1.2753,1.2936,1.2710,1.2617,1.2826,1.3752,0.9895,1.2794,0.9922,1.2826,1.2600,0.9696,1.2595,1.2604,1.1366,1.2653,1.2606,1.0732,1.1441,1.2913,1.3662,1.2934,1.2605
