0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-1429.4247,-1332.1909,-975.8847,-736.5664,-1211.3969
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-589.1421,-405.6914,0.0000,0.0000
-1342.4677,-1358.5965,-1146.7358,-1139.5804,-835.4166
-1104.7953,-1525.3000,-1077.3810,-1178.0098,-1346.3872
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-589.8343,-1010.7103,-914.7676,-1052.4292,-540.8636
-703.9481,-494.4554,-595.9795,-427.8844,-981.8193
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-76.0541,0.0000
-69.8408,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-38.5282,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-15.2489,0.0000
0.0000,0.0000,0.0000,-67.9621,0.0000
-41.3035,-12.2901,0.0000,-22.2242,-9.2750
-30.9024,0.0000,-35.0868,0.0000,0.0000
0.0000,-18.9851,-76.8901,0.0000,0.0000
-14.0269,-28.6284,0.0000,-29.5362,0.0000
-23.3423,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-21.8155,0.0000,0.0000
-5.1305,0.0000,0.0000,0.0000,-7.2753
0.0000,0.0000,0.0000,0.0000,-3.2587
0.0000,0.0000,0.0000,-3.0594,-6.7923
-3.0332,0.0000,-10.2218,0.0000,-7.0393
-0.6183,-0.8564,0.0000,0.0000,-6.0949
0.0000,0.0000,-0.1245,0.0000,-4.5020
-0.0000,0.0000,-14.1621,-4.7349,-11.1279
-3.4267,-3.0179,-2.4239,-1.6818,0.0000
-2.7744,-10.4696,0.0000,0.0000,0.0000
0.0000,-3.8632,-0.2571,-8.1496,-6.5579
0.0000,0.0000,-9.7398,0.0000,-15.2975
-5.8980,-0.2029,-39.5126,0.0000,-7.4458
-20.6245,-55.3371,-15.1748,-16.2144,-9.4647
-8.5362,-30.3221,-23.8739,-17.7496,-49.2074
-43.2654,0.0000,0.0000,-1.3528,-0.3123
-14.7056,-23.5091,-11.6219,-23.3952,-5.8980
-64.4247,0.0000,-2.2425,-14.1124,0.0000
-18.1211,-48.5330,-11.8813,-18.6589,-16.6209
0.0000,0.0000,0.0000,-5.2466,0.0000
-5.1083,-5.6740,-21.5060,-30.7406,0.0000
-7.1154,-18.0897,-27.4931,-32.2000,-43.9566
0.0000,-24.8332,-40.2328,-13.2098,-25.9543
-4.2899,-2.9330,-56.6982,-19.2122,-30.4247
-62.4182,-78.2097,-65.5112,-69.0032,-81.6248
-52.5209,-57.5679,-55.9517,-75.3326,-64.1313
-57.1798,-41.0308,-42.2380,-70.3474,-47.5543
-90.5463,-60.5869,-55.9259,-57.2534,-58.5445
-33.2134,-96.9904,-105.9299,-97.9578,-96.4196
-85.9695,-80.2418,-77.7300,-69.2409,-86.2525
-114.3011,-76.4790,-104.2878,-108.5336,-53.3216
-90.5065,-102.8368,-105.4674,-98.5286,-56.8477
-105.8271,-121.8362,-119.8365,-107.3171,-88.9588
