0.0403
0.0284
0.0415
0.0295
0.0466
0.0385
0.0364
0.0461
0.0451
0.0307
0.0419
0.0328
0.0373
0.0437
0.0313
0.0439
0.0404
0.0374
0.0390
0.0368
