0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-136.3765
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-431.6317,-312.4693,0.0000,0.0000
-857.5437,-930.6570,-702.9231,-811.4489,-732.0281
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-635.2407,-276.9566,-496.6106,-278.0769,-326.6552
-1723.6290,-1607.9633,-1269.9076,-1508.9519,-1314.4068
-169.1869,-355.3889,-624.4594,0.0000,-940.2814
-1286.0357,-1252.6713,-1091.0326,-835.9414,-1357.6551
-255.0430,-397.5950,-254.3811,-151.8562,-82.1736
-374.0348,-248.2545,-152.2268,-150.4913,-70.4854
-730.5425,-1151.2535,-858.5610,-369.5768,-394.5976
0.0000,0.0000,0.0000,0.0000,0.0000
-210.6399,-211.2904,-333.1258,-123.6891,-37.8911
-207.7456,-313.2418,-315.1913,-121.5091,-58.2118
-296.4609,-243.9483,-196.5677,-107.1228,-56.9295
0.0000,-290.5653,-136.8455,0.0000,0.0000
0.0000,0.0000,0.0000,-82.4798,0.0000
-384.0996,-123.7486,0.0000,0.0000,0.0000
-158.1082,-305.6917,-192.8427,-164.7049,-245.1041
-312.6065,-448.5487,-312.2451,-261.5219,-197.3423
-137.5466,-110.9287,-208.0761,-115.7659,-138.9572
-277.1563,0.0000,0.0000,0.0000,-59.5638
-301.1535,-586.8205,-202.4090,-202.6345,-129.2199
-113.3185,-77.3192,-76.0236,-148.3886,-103.7319
-209.9897,-194.5643,-195.6842,-107.1858,-101.3783
-65.7438,-157.4349,-175.8914,-102.0667,-49.9296
-137.9919,-143.6933,-90.8936,-127.2909,-55.4998
-121.3653,-127.4543,-125.9827,-130.3846,-150.9056
-399.5711,-354.1217,-378.4654,-341.2374,-249.6334
-314.7116,-398.9455,-436.0656,-194.2429,-94.5852
-66.3313,-53.4461,-104.2534,-70.9855,0.0000
-40.2027,-61.4993,0.0000,0.0000,-16.6851
-61.7105,-56.6451,-56.0593,-55.4758,-32.5199
-124.1508,-114.0037,-309.3325,-118.6365,-102.1004
-48.7900,-45.4689,-71.3313,-68.8447,-36.2739
-42.6114,-505.5572,-66.0095,-42.7322,-59.5526
-225.6547,-60.7046,-288.0375,-46.1048,-77.9366
-50.8890,-14.4362,-31.4315,-52.0247,-19.2422
-289.1952,-211.4534,-285.7221,-184.7107,-120.0901
-237.6051,-282.6754,-274.2827,-149.7955,-195.0923
-271.8803,-254.7382,-225.6887,-173.3845,-160.1544
-47.0333,-215.8795,-285.5412,-197.2524,-74.2162
-36.1513,-36.6360,-33.4128,-42.3703,-25.8111
-203.6870,-206.4438,-296.4196,-209.9948,-90.8425
-129.1357,-116.8071,-118.1186,-138.4917,-46.4856
-68.0123,-73.9262,-74.0537,-115.6489,-38.4874
-46.7258,-39.1516,-56.1594,-36.7657,-22.9598
-32.0141,-30.7096,-34.5032,-34.9102,-16.1686
-27.9544,-36.1110,-30.0186,-36.6076,-8.2086
-30.3706,-31.5667,-26.8990,-35.5377,-10.1233
-25.2477,-26.6619,-26.9065,-31.0259,-6.8159
-42.6347,-24.9653,-27.4223,-24.8713,-5.9168
-39.3721,-33.9978,-31.0681,-6.3059,-32.2652
-36.8214,-44.6150,-35.4025,-7.0938,-34.2767
-39.9387,-71.3490,-7.8075,-44.5605,-47.8565
-35.8198,-43.5228,-11.2192,-46.7381,-60.9608
-40.9825,-20.0720,-54.4540,-39.6347,-94.5671
-16.0495,-69.7371,-60.4112,-62.9577,-59.7941
-38.1607,-69.7762,-70.4027,-101.9378,-77.2527
-89.7690,-71.4393,-85.9751,-75.2488,-53.6527
-125.7759,-104.1927,-130.9299,-118.4929,-29.6537
