0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,-16.5220
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,-6.8870
-105.3613,-26.4981
-75.0979,-38.7458
0.0000,-20.4101
-78.0254,-45.5944
-56.7621,-58.5699
-66.2648,-54.4809
-60.0544,-39.9642
-58.3336,-55.1780
-65.8180,-54.8170
-48.9175,-32.8116
-48.3524,-33.3257
-179.6723,-48.8656
-111.2322,-38.0918
-88.1639,-25.9962
-41.4061,-29.2682
-33.1523,-20.3086
-32.8886,-15.7911
-22.7329,-9.4492
-34.2839,-9.1089
-65.8592,-15.1883
-24.3411,-14.3661
-2.1782,-39.2436
-17.9860,-2.7586
-112.6907,-28.4337
-37.5778,-92.2390
-71.1092,-7.8625
-22.5293,-40.0454
-55.1989,-33.4953
-122.8708,-34.2248
-117.7233,-27.5717
-57.7752,-37.9415
-50.2075,-65.2942
-133.5909,-37.1033
-106.0755,-202.2281
-110.4418,-184.0576
-128.9630,-110.4070
-140.7065,-111.9852
-161.5528,-215.0055
-239.4100,-180.4601
-189.3502,-137.2094
-208.9641,-147.4386
-169.5899,-220.2599
-183.7100,-264.8168
-247.3189,-273.6437
-165.0156,-157.9526
-182.6491,-196.5956
-264.7678,-263.9511
-209.1621,-232.5949
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
