0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,-20.1637
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
-102.5981,-12.0077
-75.0979,-38.9249
-63.0365,-27.6080
0.0000,-15.9102
-49.6664,-25.8585
-32.1597,-12.1768
-50.4375,0.0000
0.0000,-14.1221
-48.9637,-22.6757
-40.6109,-30.5895
-35.8227,-28.0443
-105.3356,-31.3547
-51.2715,-37.9707
-57.8804,-27.0068
-15.8096,-73.4974
-36.1247,-9.7690
-25.1087,-16.6496
-25.4441,-7.1539
-7.3246,-63.1594
-50.1268,-6.3499
-12.2052,-27.0273
-32.6693,-0.2170
-4.1755,-17.8566
-26.5599,-130.7926
-84.9381,-25.9101
-41.4852,-10.4437
-24.0227,-39.3075
-84.3852,-42.8028
-34.1063,-145.0309
-87.0250,-35.4167
-51.6633,-93.7568
-44.8013,-65.4965
-176.9798,-56.9993
-142.8899,-166.8842
-172.6605,-86.1741
-63.0139,-123.0830
-55.8237,-134.9224
-219.4903,-97.3442
-165.3490,-218.5499
-144.9146,-118.9822
-178.3743,-130.5699
-210.7902,-236.8307
-156.9655,-258.5182
-190.7064,-268.8673
0.0000,0.0000
0.0000,0.0000
-199.4673,-179.2146
-315.1122,-243.2768
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
0.0000,0.0000
