0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-124.3176,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-363.6512,-127.4259,-232.5613,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-74.4059,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,-364.3632,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-125.1548
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-363.3855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-395.1840,-269.6921,-162.4572,-126.5838,0.0000,0.0000,-124.3176,-24.7341
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-102.3891,-101.5678,0.0000,-45.8241,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,-58.1515,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-32.7235,0.0000,0.0000,0.0000
-58.4513,-44.5059,-59.1186,-38.1784,-22.7886,-16.8034,-163.5311,-30.4261
-53.0771,-77.2013,-78.6218,-37.5525,-22.5251,-90.7332,-32.3773,-22.5920
-77.5081,-49.6488,-49.6488,-63.4840,-44.4123,-49.8909,-43.7096,-37.9869
0.0000,0.0000,0.0000,0.0000,-21.7409,0.0000,0.0000,0.0000
-38.5348,-39.1738,-40.9030,-25.3579,-45.3438,-34.5470,-34.2391,-25.4613
0.0000,0.0000,0.0000,-23.1707,0.0000,0.0000,-19.2561,-18.8418
-28.5177,-48.8243,-29.0998,-46.0609,-20.9099,-29.0808,-21.3466,-30.7971
-62.9405,0.0000,0.0000,0.0000,-20.5136,-28.2476,-17.4959,-7.2807
-56.5016,-37.9002,-40.9264,-77.2993,-48.5152,-41.9999,-43.0535,-39.9715
-26.4417,-32.8600,-124.6758,-32.5187,-46.2277,-35.2366,-36.4026,-31.0223
-55.3688,-60.7909,-75.9592,-80.0178,-58.9328,-53.4616,-31.1827,-86.5520
-48.4420,-114.7192,-58.4172,-77.5153,-51.2143,-53.8754,-49.6986,-35.5047
-55.6177,-53.2899,-67.5599,-56.7954,-54.9606,-49.3705,-51.4765,-46.4476
-50.4176,-57.7870,-51.6936,-64.3746,-48.5002,-49.1542,-49.3858,-37.0265
-51.3074,-52.3756,-40.2521,-48.9743,-46.0085,-38.9807,-41.9461,-23.6917
-44.4230,-35.4352,-33.5017,-43.5295,-33.7049,-33.7728,-34.4754,-30.4445
-32.0619,-32.8375,-36.7289,-30.7873,-32.9509,-29.9062,-27.7029,-10.3378
-32.5783,-29.2188,-26.6915,-27.3628,-27.5647,-27.5754,-24.6143,-18.7972
-19.0754,-22.7779,-20.1439,-18.5428,-18.3568,-17.1341,-21.1877,-10.8189
-32.1160,-16.6156,-20.5098,-6.3548,-22.8169,-18.1583,-20.6815,-48.9960
-28.3924,-26.3068,-24.5701,-34.1347,-27.4451,-14.9324,-21.5269,-21.8814
-17.5010,-23.4058,-14.1774,-13.3103,-21.1012,-24.8650,-21.2027,-13.3917
-14.1234,-12.2055,-12.2833,-19.8066,-12.2467,-13.0827,-5.8169,-12.5926
-13.0218,-20.7171,-11.3379,-11.5273,-1.8114,-12.6063,-11.2650,-12.2762
-57.9984,-60.3857,-16.8562,-53.3016,-49.3304,-57.0382,-54.3673,-51.7242
-34.8476,-10.8260,-59.3359,-45.9365,-48.1829,-46.9478,-35.9571,-38.0225
-34.4934,-41.0636,-9.6213,-34.8791,-35.0820,-40.3108,-33.8638,-35.5444
-22.7280,-20.4711,-26.7324,-34.9272,-20.3725,-32.7544,-20.3519,-34.6667
-24.3394,-26.2844,-35.2491,-23.6513,-14.9783,-49.2029,-30.8922,-36.4981
-95.4810,-96.1398,-96.8665,-101.7761,-90.8925,-98.4809,-52.9636,-115.2214
-31.1527,-94.4519,-72.5041,-74.2805,-104.1995,-78.2407,-71.9930,-87.0106
-48.9172,-61.4978,-50.5148,-49.5830,-52.5118,-51.2336,-32.2662,-54.4404
-57.9281,-55.6302,-34.1837,-54.9121,-53.5835,-55.0318,-57.7835,-59.3482
-106.0744,-102.3527,-110.0886,-48.8660,-112.1690,-107.6442,-94.2690,-96.5828
-128.5931,-135.5889,-148.8552,-161.3715,-127.4172,-131.8288,-129.2943,-134.5772
-84.8375,-77.4647,-69.5002,-77.4322,-110.5501,-91.5130,-111.3470,-68.2518
-77.6819,-69.3188,-82.2889,-66.1870,-57.9073,-76.7223,-71.0679,-70.2651
-91.7747,-77.8861,-96.5671,-82.1890,-91.1834,-82.2004,-96.6665,-86.4289
-165.3749,-119.0502,-159.7237,-164.0218,-143.9308,-142.0410,-137.4155,-147.6027
-161.4588,-152.0906,-174.9976,-184.3837,-163.6869,-162.1142,-179.2451,-148.2263
-100.8793,-87.1191,-73.3357,-78.3114,-91.8351,-91.0652,-88.4192,-105.8524
-103.4588,-91.8591,-85.3403,-104.7278,-120.8177,-101.7911,-108.9998,-88.4608
-194.2009,-168.7175,-197.2295,-160.8398,-186.4852,-187.6070,-181.1576,-180.7801
-165.4700,-191.0772,-206.5906,-205.5511,-214.5086,-211.2965,-199.8313,-203.0873
-92.3709,-64.8628,-113.6809,-80.3447,-118.2603,-62.9158,-170.7820,-91.7632
0.0000,-99.4575,-47.5306,0.0000,0.0000,0.0000,0.0000,0.0000
-107.6707,-142.6026,-78.7549,-114.4953,-114.1847,-80.0183,-159.2319,-101.7628
-136.2081,-143.9244,-195.4145,-127.5682,-169.8199,-184.0835,-197.9974,-143.0201
-155.5663,-89.1888,-88.5930,-90.1702,-90.7720,-87.0315,-87.6213,-105.9114
-65.7389,0.0000,0.0000,0.0000,-97.7899,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
