0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-138.1130,-228.5659,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-396.5099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,-39.6685,-33.7178,-28.7643,-57.7405
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-74.0545,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-393.8621,-361.1489,0.0000,0.0000,0.0000,-125.3662,-122.6515,0.0000
0.0000,0.0000,-120.4295,0.0000,0.0000,0.0000,0.0000,-23.7779
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,-30.1713,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-99.8527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.9801
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-91.4086,-56.6089,-55.9532,-44.4984,-101.5176,-99.1596,-98.2922,-92.8480
-50.9014,-55.2658,-55.3005,-40.1347,-43.8478,-155.7952,-126.2058,-32.8490
-49.6488,-75.0979,-49.6488,-62.4345,-46.7841,-44.1753,-39.5893,-37.3329
-42.0778,-42.7156,-41.4440,0.0000,-25.0623,0.0000,0.0000,-7.7498
-36.7034,-38.5161,-59.3145,-35.7723,-22.3749,-34.1048,-31.8481,-29.6847
-37.9057,-33.0783,-33.6771,-33.8264,-23.3405,-39.4480,-23.7528,-18.4643
-31.2094,-29.9520,-34.6055,-56.7839,-20.7569,-16.5418,-27.4106,-26.3434
-27.6576,-40.8495,-28.2118,-26.8947,-17.3559,-25.8704,-72.8424,-21.9967
-242.7941,-52.1808,-54.6510,-40.7603,-52.2490,-38.6219,-34.4227,-34.5991
-31.6567,-29.3830,-26.3521,-27.1083,-27.8099,-27.3855,-27.9026,-25.1777
-246.1776,-67.2607,-58.1270,-46.2213,-47.2529,-45.8065,-46.2850,-37.2618
-243.7067,-98.4394,-138.4626,-48.2800,-50.2576,-44.1350,-47.3088,-46.2497
-124.5541,-56.3049,-51.0660,-61.4928,-51.7421,-46.5040,-46.4931,-48.1047
-57.6252,-54.5393,-59.1211,-61.2333,-48.9078,-46.1686,-49.2165,-38.1568
-40.4037,-46.6183,-44.0066,-40.0271,-43.6368,-45.5945,-41.0164,-21.3273
-34.3199,-39.1391,-33.8851,-39.4080,-33.1660,-30.2467,-32.0267,-29.5003
-27.6705,-27.6533,-26.7970,-30.8024,-31.0351,-29.0721,-28.7891,-17.5058
-27.9646,-25.9500,-23.4809,-28.1252,-26.4431,-22.7380,-26.4874,-14.0805
-29.4586,-18.6538,-20.6110,-22.3095,-19.7723,-20.9510,-21.9379,-7.1665
-34.6714,-33.6275,-23.6293,-27.6231,-28.7477,-29.4252,-23.1740,-26.8173
-32.9586,-25.9804,-30.5909,-30.0035,-28.2204,-37.0547,-16.5552,-29.9471
-25.8464,-24.8180,-23.8444,-26.7779,-24.0980,-5.4240,-35.2193,-53.4435
-22.1769,-6.2473,-24.0736,-20.1817,-18.9360,-23.4975,-20.6934,-17.2189
-17.3676,-10.8897,-20.3200,-15.5178,-13.7167,-4.2750,-9.9579,-10.9918
-78.1218,-56.6989,-42.9681,-10.4653,-37.8437,-41.8033,-35.9842,-42.7153
-42.0512,-33.2769,-52.6305,-42.4197,-83.3954,-46.2729,-69.2099,-57.0769
-36.1566,-36.5727,-56.8295,-32.6381,-34.5876,-33.3023,-8.2543,-35.0785
-30.0252,-21.1575,-20.5170,-33.5636,-20.8900,-16.5488,-22.2808,-22.0028
-44.7381,-45.1717,-49.4933,-35.1829,-44.9386,-42.9264,-39.3550,-84.3206
-72.1432,-80.8622,-55.3537,-81.0299,-86.5127,-88.0284,-99.5054,-103.3936
-69.7183,-34.3571,-77.7095,-69.9438,-76.2889,-76.6978,-66.8904,-76.8845
-50.3397,-51.6279,-51.0078,-51.9811,-53.1621,-70.4280,-50.3913,-35.7942
-37.4322,-61.4388,-59.1311,-61.6743,-62.1314,-60.2371,-59.2098,-59.3361
-113.2706,-104.4993,-114.0894,-101.4456,-103.1089,-90.0436,-110.1809,-102.5669
-127.8413,-133.8031,-126.7252,-135.9712,-136.3178,-132.9612,-69.0840,-162.8331
-94.0786,-113.7013,-95.9247,-96.6357,-95.4995,-119.4351,-107.8221,-105.6915
-61.0178,-73.9318,-69.0490,-83.8756,-75.3376,-71.1009,-74.7928,-66.0509
-113.0945,-119.8102,-117.6639,-82.5629,-108.9448,-117.7969,-105.0245,-106.4370
-164.4520,-143.1489,-149.5252,-143.3849,-149.6996,-111.3221,-163.2990,-150.8789
-159.9656,-169.7928,-157.6393,-161.1606,-149.3595,-146.7069,-178.6640,-150.9815
-122.0175,-102.6395,-84.0701,-74.6408,-81.3589,-67.7898,-100.1018,-98.5841
-105.7046,-50.4214,-83.6151,-82.6509,-49.9083,-51.0276,-48.8027,-47.7108
-163.0300,-134.8959,-158.6593,-148.0921,-120.6537,-138.8245,-163.0037,-135.4397
-179.8176,-190.7605,-165.7650,-159.4036,-164.2658,-159.9972,-190.4248,-160.4771
-162.2220,-125.7553,-118.9016,-122.1594,-142.3324,-124.0878,-130.1157,-171.4495
-94.5308,0.0000,-93.2119,-72.1534,-70.7628,0.0000,-69.3873,-73.5593
0.0000,-76.4166,-64.5250,-79.6155,0.0000,-78.1456,-74.9803,-117.5359
-148.4740,-181.8450,-83.9143,-82.4001,-151.2636,-85.4442,-154.8224,-106.4497
-131.7102,0.0000,-110.1374,0.0000,-86.9024,-86.9896,-87.0850,-88.5507
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
