0.0411
0.0288
0.0588
0.0323
0.0387
0.0367
0.0477
0.0300
0.0464
0.0437
0.0300
0.0540
0.0310
0.0366
0.0434
0.0367
0.0411
0.0451
0.0467
0.0622
0.0272
0.0342
0.0381
0.0457
0.0377
0.0457
0.0317
0.0430
0.0349
0.0560
0.0370
0.0325
0.0392
0.0484
0.0275
0.0338
0.0698
0.0341
0.0702
0.0428
0.0371
0.0317
0.0241
0.0474
0.0499
0.0314
0.0530
0.0354
0.0385
0.0388
