0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-188.1590,-189.7383,-113.0905,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-236.1501,-93.6624,-23.1500
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,-113.1201,-235.9617,0.0000,0.0000
-140.1527,-141.0190,-215.8929,-92.9399,-21.1592
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-114.8263,0.0000,0.0000,0.0000,-20.7488
-234.4156,0.0000,-113.9721,-168.5925,-27.8583
0.0000,0.0000,0.0000,0.0000,0.0000
-99.2854,-142.4767,-146.2988,-93.0625,-20.1317
-89.0546,-144.3606,-89.8758,-81.4794,-52.1300
-84.4892,-105.9767,-131.6356,-108.1470,-51.5284
-117.6910,-75.6122,-77.1608,-76.3850,0.0000
0.0000,-61.4952,-67.9598,-67.1892,-61.5180
-61.3056,-111.3624,-99.2512,-36.9986,-34.6558
-135.1756,-123.9587,-144.9710,-90.8934,-61.4652
-143.7541,-133.1430,-116.5164,-134.5111,-59.4792
-134.1211,-118.4999,-104.3862,-111.3635,-38.5664
-95.1274,-91.1919,-97.1775,-92.4002,-56.4503
-58.8651,-66.3322,-60.7294,-83.1534,-37.9772
-86.1957,-68.6408,-73.8119,-80.6625,-33.8773
-74.1001,-77.2604,-58.8732,-92.8529,-36.1725
-96.0127,-70.3132,-70.1598,-75.8230,-38.4230
-64.1205,-52.2998,-85.6043,-57.6419,-34.5558
-43.2963,-76.3179,-48.2984,-49.1378,-27.7732
-51.3608,-57.1114,-50.9492,-51.1698,-28.5351
-78.5488,-213.9681,-60.6603,-136.5625,-85.7855
-167.7086,-107.0422,-156.9623,-110.3638,-47.2800
-143.0525,-119.4849,-143.6423,-148.2262,-38.2035
-78.7330,-51.3633,-56.7220,-88.4103,-24.6644
-26.5542,-45.8482,-45.2398,-44.0674,-46.8981
-33.6418,-31.8572,-30.4816,-45.2897,-24.0625
-28.1662,-30.6595,-46.1758,-26.0797,-22.3616
-22.0552,-37.8067,-20.9924,-20.0860,-5.2621
-31.5537,-30.1492,-42.3311,-34.8217,-8.6862
-33.1331,-32.7154,-50.4409,-30.8361,-20.1758
-21.6361,-17.4722,-21.2200,-29.2312,-29.1409
-42.6231,-16.1086,-9.2556,-14.7258,-15.2306
-35.1949,-13.3240,-21.5817,-20.8869,-4.2579
-87.9483,-82.3004,-70.3831,-24.9364,-73.8354
-49.5514,-8.9531,-51.6470,-53.9065,-45.8329
-40.9566,-12.6233,-44.3081,-40.5118,-45.2055
-36.1171,-34.7761,-14.3171,-35.2030,-35.7433
-49.4452,-35.7498,-50.5136,-34.9812,-20.9205
-100.0265,-85.0714,-89.0847,-93.5481,-60.7114
-99.5265,-101.6447,-89.6192,-96.6550,-28.8085
-68.7975,-60.5562,-54.2387,-53.8490,-44.8192
-66.7850,-62.1101,-60.8294,-59.6189,-53.1550
-86.5240,-88.1780,-113.0704,-116.9063,-100.2588
-120.3440,-154.0008,-149.2405,-169.9533,-150.2979
-103.0402,-113.5393,-125.1308,-114.3506,-109.5467
-63.8922,-99.2046,-89.8564,-91.7728,-101.2858
-118.9331,-118.1843,-121.9968,-126.5465,-112.6817
-167.6922,-182.1468,-179.3961,-140.1171,-167.6543
-151.9844,-160.8000,-162.0385,-161.2946,-163.6727
-101.2482,-104.5013,-114.9410,-133.6790,-117.5416
-156.8469,-154.7905,-102.7461,-136.7901,-131.4367
-182.8386,-165.8097,-203.0551,-181.4000,-202.6935
-220.9230,-211.3540,-207.9680,-190.5348,-202.5842
-156.2903,-136.8901,-97.2975,-128.2238,-166.9727
-72.9217,-50.8007,-105.9003,-68.7702,-119.6812
-123.2755,-170.6726,-170.1010,-115.7309,-101.7480
-178.9756,-86.5723,-157.6051,-186.1206,-151.2204
0.0000,0.0000,-88.9428,-59.4783,-112.4295
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
