0.8869,0.8869,0.8869
0.8849,0.8849,0.8849
0.8829,0.8829,0.8829
0.8809,0.8809,0.8809
0.8790,0.8790,0.8790
0.8770,0.8770,0.8770
0.8750,0.8750,0.8750
0.8731,0.8731,0.8731
0.8711,0.8711,0.8711
0.9540,0.9540,0.9540
1.0360,1.0360,1.0360
1.1169,1.1169,1.1169
1.1969,1.1969,1.1969
1.3565,1.3565,1.3565
1.4333,1.4333,1.4333
1.5089,1.5089,1.5089
1.5833,1.5833,1.5833
1.6564,1.6564,1.6564
1.6526,1.6526,1.6526
1.6489,1.6489,1.6489
1.6451,1.6451,1.6451
1.6413,1.6413,1.6413
1.6376,1.6376,1.6376
1.6339,1.6339,1.6339
1.6301,1.6301,1.6301
1.6264,1.6264,1.6264
1.6226,1.6226,1.6226
1.6189,1.6189,1.6189
1.6152,1.6152,1.6152
1.6115,1.6115,1.6115
1.6078,1.6078,1.6078
1.6040,1.6040,1.6040
1.6003,1.6003,1.6003
1.5966,1.5966,1.5966
1.5929,1.5929,1.5929
1.5892,1.5892,1.5892
1.5856,1.5856,1.5856
1.5819,1.5819,1.5819
1.5782,1.5782,1.5782
1.5745,1.5745,1.5745
1.5708,1.5708,1.5708
1.5672,1.5672,1.5672
1.5635,1.5635,1.5635
1.5598,1.5598,1.5598
1.5562,1.5562,1.5562
1.5525,1.5525,1.5525
1.5489,1.5489,1.5489
1.4737,1.4737,1.4737
1.4702,1.4702,1.4702
1.4667,1.4667,1.4667
1.3914,1.3914,1.3914
1.3881,1.3881,1.3881
1.3848,1.3848,1.3848
1.3093,1.3093,1.3093
1.3062,1.3062,1.3062
1.3031,1.3031,1.3031
1.3000,1.3000,1.3000
1.2247,1.2247,1.2247
1.1490,1.1490,1.1490
1.1463,1.1463,1.1463
1.0704,1.0704,1.0704
1.0679,1.0679,1.0679
1.0653,1.0653,1.0653
0.9895,0.9895,0.9895
0.9872,0.9872,0.9872
0.9848,0.9848,0.9848
0.9091,0.9091,0.9091
0.8333,0.8333,0.8333
0.8313,0.8313,0.8313
0.8293,0.8293,0.8293
0.7904,0.7904,0.7904
0.7900,0.7900,0.7900
0.7897,0.7897,0.7897
0.7723,0.7723,0.7723
0.7523,0.7523,0.7523
0.7520,0.7520,0.7520
0.7518,0.7518,0.7518
0.7516,0.7516,0.7516
0.7513,0.7513,0.7513
0.7281,0.7281,0.7281
0.7279,0.7279,0.7279
0.7278,0.7278,0.7278
0.7001,0.7001,0.7001
0.7277,0.7277,0.7277
0.7276,0.7276,0.7276
0.7275,0.7275,0.7275
0.7274,0.7274,0.7274
0.7272,0.7272,0.7272
0.7271,0.7271,0.7271
0.7270,0.7270,0.7270
0.7269,0.7269,0.7269
0.6991,0.6991,0.6991
0.6991,0.6991,0.6991
0.7267,0.7267,0.7267
0.6990,0.6990,0.6990
0.7266,0.7266,0.7266
0.7265,0.7265,0.7265
0.6648,0.6648,0.6648
0.6989,0.6989,0.6989
0.6989,0.6989,0.6989
0.6989,0.6989,0.6989
0.7266,0.7266,0.7266
0.7264,0.7264,0.7264
0.7495,0.7495,0.7495
0.7493,0.7493,0.7493
0.7491,0.7491,0.7491
0.7687,0.7687,0.7687
0.7684,0.7684,0.7684
0.7681,0.7681,0.7681
0.7850,0.7850,0.7850
0.7846,0.7846,0.7846
0.7994,0.7994,0.7994
0.7839,0.7839,0.7839
0.7836,0.7836,0.7836
0.8616,0.8616,0.8616
0.8594,0.8594,0.8594
0.9264,0.9264,0.9264
0.9241,0.9241,0.9241
0.9218,0.9218,0.9218
0.9875,0.9875,0.9875
0.9851,0.9851,0.9851
1.0497,1.0497,1.0497
1.0471,1.0471,1.0471
1.0445,1.0445,1.0445
1.1079,1.1079,1.1079
1.1051,1.1051,1.1051
1.1674,1.1674,1.1674
1.1645,1.1645,1.1645
1.2256,1.2256,1.2256
1.2225,1.2225,1.2225
1.3447,1.3447,1.3447
1.3413,1.3413,1.3413
1.3379,1.3379,1.3379
1.3345,1.3345,1.3345
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.3328,1.3328,1.3328
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.2711,1.2711,1.2711
1.3328,1.3328,1.3328
