0.8869,0.8869,0.8869
1.2128,1.2128,1.2128
1.2128,1.2128,1.2128
1.2127,1.2127,1.2127
1.2126,1.2126,1.2126
1.2126,1.2126,1.2126
1.2125,1.2125,1.2125
1.2125,1.2125,1.2125
1.2124,1.2124,1.2124
1.2203,1.2203,1.2203
1.2271,1.2271,1.2271
1.2331,1.2331,1.2331
1.2385,1.2385,1.2385
1.3769,1.3769,1.3769
1.4548,1.4548,1.4548
1.5316,1.5316,1.5316
1.6071,1.6071,1.6071
1.6814,1.6814,1.6814
1.6776,1.6776,1.6776
1.6738,1.6738,1.6738
1.6700,1.6700,1.6700
1.6662,1.6662,1.6662
1.6624,1.6624,1.6624
1.6587,1.6587,1.6587
1.6549,1.6549,1.6549
1.6511,1.6511,1.6511
1.6474,1.6474,1.6474
1.6436,1.6436,1.6436
1.6399,1.6399,1.6399
1.5603,1.5603,1.5603
1.5568,1.5568,1.5568
1.5532,1.5532,1.5532
1.4735,1.4735,1.4735
1.4701,1.4701,1.4701
1.3901,1.3901,1.3901
1.3869,1.3869,1.3869
1.3837,1.3837,1.3837
1.3036,1.3036,1.3036
1.3006,1.3006,1.3006
1.2388,1.2388,1.2388
1.2386,1.2386,1.2386
1.2385,1.2385,1.2385
1.2332,1.2332,1.2332
1.2331,1.2331,1.2331
1.2273,1.2273,1.2273
1.2271,1.2271,1.2271
1.2207,1.2207,1.2207
1.2052,1.2052,1.2052
1.1956,1.1956,1.1956
1.1957,1.1957,1.1957
1.1845,1.1845,1.1845
1.0018,1.0018,1.0018
0.9897,0.9897,0.9897
0.9748,0.9748,0.9748
0.9749,0.9749,0.9749
0.9265,0.9265,0.9265
0.7436,0.7436,0.7436
0.5594,0.5594,0.5594
0.3740,0.3740,0.3740
0.1875,0.1875,0.1875
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.1897,0.1897,0.1897
0.3801,0.3801,0.3801
0.3809,0.3809,0.3809
0.3818,0.3818,0.3818
0.5738,0.5738,0.5738
0.7662,0.7662,0.7662
0.7680,0.7680,0.7680
0.5777,0.5777,0.5777
0.7715,0.7715,0.7715
0.7732,0.7732,0.7732
0.9609,0.9609,0.9609
0.9611,0.9611,0.9611
0.9798,0.9798,0.9798
0.9615,0.9615,0.9615
0.9802,0.9802,0.9802
0.9950,0.9950,0.9950
0.9950,0.9950,0.9950
0.9950,0.9950,0.9950
1.0070,1.0070,1.0070
1.0069,1.0069,1.0069
0.9950,0.9950,0.9950
1.0069,1.0069,1.0069
1.0069,1.0069,1.0069
1.0168,1.0168,1.0168
1.0326,1.0326,1.0326
1.0324,1.0324,1.0324
1.0323,1.0323,1.0323
1.1029,1.1029,1.1029
1.1004,1.1004,1.1004
1.0979,1.0979,1.0979
1.1764,1.1764,1.1764
1.3333,1.3333,1.3333
1.3303,1.3303,1.3303
1.3272,1.3272,1.3272
1.4023,1.4023,1.4023
1.3991,1.3991,1.3991
1.3181,1.3181,1.3181
1.3927,1.3927,1.3927
1.3121,1.3121,1.3121
1.3091,1.3091,1.3091
1.3831,1.3831,1.3831
1.3799,1.3799,1.3799
1.3767,1.3767,1.3767
1.3735,1.3735,1.3735
1.3704,1.3704,1.3704
1.3672,1.3672,1.3672
1.3640,1.3640,1.3640
1.3608,1.3608,1.3608
1.3577,1.3577,1.3577
1.3545,1.3545,1.3545
1.3514,1.3514,1.3514
1.3482,1.3482,1.3482
1.3451,1.3451,1.3451
1.3419,1.3419,1.3419
1.3388,1.3388,1.3388
1.4093,1.4093,1.4093
1.4060,1.4060,1.4060
1.4026,1.4026,1.4026
1.4717,1.4717,1.4717
1.4682,1.4682,1.4682
1.4647,1.4647,1.4647
1.3895,1.3895,1.3895
1.3862,1.3862,1.3862
1.3829,1.3829,1.3829
1.3796,1.3796,1.3796
1.3764,1.3764,1.3764
1.3731,1.3731,1.3731
1.3698,1.3698,1.3698
1.3666,1.3666,1.3666
1.3633,1.3633,1.3633
1.3600,1.3600,1.3600
1.3568,1.3568,1.3568
1.2828,1.2828,1.2828
1.2798,1.2798,1.2798
1.2767,1.2767,1.2767
1.2736,1.2736,1.2736
1.2706,1.2706,1.2706
1.2675,1.2675,1.2675
1.2644,1.2644,1.2644
1.2614,1.2614,1.2614
1.2583,1.2583,1.2583
1.2553,1.2553,1.2553
1.2523,1.2523,1.2523
1.2492,1.2492,1.2492
1.2360,1.2360,1.2360
1.2434,1.2434,1.2434
1.2404,1.2404,1.2404
1.2374,1.2374,1.2374
1.2344,1.2344,1.2344
1.2992,1.2992,1.2992
1.2960,1.2960,1.2960
1.2929,1.2929,1.2929
1.2897,1.2897,1.2897
1.2865,1.2865,1.2865
1.2834,1.2834,1.2834
1.2802,1.2802,1.2802
1.2103,1.2103,1.2103
1.2074,1.2074,1.2074
1.2044,1.2044,1.2044
1.2014,1.2014,1.2014
1.1984,1.1984,1.1984
1.1955,1.1955,1.1955
1.1925,1.1925,1.1925
1.1895,1.1895,1.1895
1.1866,1.1866,1.1866
1.1836,1.1836,1.1836
1.1807,1.1807,1.1807
1.1777,1.1777,1.1777
1.1748,1.1748,1.1748
1.1718,1.1718,1.1718
