0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869
0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261,0.9261
0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249,0.9249
0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238,0.9238
0.9355,1.0181,0.9351,0.9226,0.9353,0.9352,0.9352,1.0177,1.0183,1.0179,1.0998,1.1000,0.9351,1.0179,1.0179,0.9355,1.0180,0.9353,1.0180,0.9351,0.9226,0.9357,0.9226,0.9226,0.9358,1.0185,0.9356,0.9226,0.9353,1.0183,0.9351,0.9226,1.0182,0.9357,1.0179,1.0180,0.9352,1.0179,1.0180,1.0178,0.9226,0.9355,0.9358,1.0178,0.9226,0.9226,0.9358,0.9356,0.9226,1.0999
1.0877,1.1681,1.0873,1.0894,1.0875,1.0873,1.0063,1.3265,1.1683,1.0064,1.0873,1.3268,1.1677,1.1679,1.3267,1.0878,1.2477,1.1680,1.2477,1.0062,0.9324,1.4831,1.0887,1.3275,1.2484,1.1686,1.1683,1.1694,1.0064,1.2481,1.0873,1.0897,1.4054,1.1685,1.1679,1.0876,1.0874,1.1679,1.2478,1.0873,0.9325,1.1682,1.0881,1.1678,1.0076,1.2497,1.0069,1.0067,1.2486,1.4049
1.1549,1.1548,1.3887,1.2356,1.3890,1.4654,1.3888,1.3887,1.4660,1.3116,1.2332,1.3890,1.1544,1.2335,1.3889,1.3893,1.4656,1.3890,1.3116,1.2332,1.2355,1.5419,1.3130,1.5422,1.3897,1.4663,1.3121,1.4673,1.3117,1.3121,1.2333,1.3143,1.4659,1.3896,1.4656,1.3891,1.3888,1.5412,1.3117,1.3888,1.4683,1.3892,1.2341,1.3114,1.1560,1.2354,1.1553,1.1550,1.5424,1.5412
1.4491,1.4489,1.5233,1.6004,1.5976,1.5974,1.5974,1.5973,1.5981,1.5976,1.4485,1.5236,1.5233,1.3730,1.5975,1.5980,1.5976,1.5976,1.5236,1.5233,1.6002,1.5982,1.5253,1.5986,1.5244,1.5244,1.5241,1.5255,1.4488,1.5981,1.3728,1.4517,1.5980,1.5243,1.5976,1.5977,1.5234,1.5975,1.5237,1.5974,1.6006,1.5979,1.5244,1.4485,1.5255,1.5260,1.5244,1.5241,1.5987,1.5975
1.5795,1.5793,1.5789,1.5087,1.5792,1.5789,1.5058,1.5057,1.5065,1.5791,1.5057,1.5792,1.5788,1.5791,1.5791,1.5795,1.5792,1.5791,1.5060,1.5788,1.5085,1.5798,1.5809,1.5801,1.5068,1.5800,1.5065,1.5811,1.5792,1.5797,1.5789,1.5824,1.5795,1.5799,1.5791,1.5793,1.5058,1.5791,1.5792,1.5058,1.4347,1.5063,1.5800,1.5789,1.5811,1.4343,1.5800,1.5065,1.5802,1.5790
1.4157,1.4887,1.4882,1.4912,1.5608,1.4152,1.3413,1.4151,1.4158,1.4885,1.3412,1.4885,1.4882,1.5608,1.5607,1.4889,1.4885,1.5608,1.4885,1.4882,1.4910,1.2672,1.5625,1.4162,1.4161,1.5616,1.3419,1.4903,1.3415,1.4890,1.3412,1.5640,1.4889,1.4892,1.4154,1.5609,1.4152,1.4153,1.5609,1.4152,1.1935,1.3416,1.5616,1.3412,1.4171,1.1931,1.5617,1.4159,1.5619,1.5607
