0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-281.6632,0.0000,-111.3017,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-230.6211,-355.5997,-124.2559,-30.8743
-175.9776,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-85.6757,0.0000
-135.3289,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,-216.3741,-93.0052,-16.2931
-136.1859,0.0000,-84.1786,0.0000
-280.8413,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-231.1649,-229.7571,0.0000,0.0000
-101.8739,-140.2758,-84.4906,-17.8091
0.0000,0.0000,-139.8134,-19.6819
-105.7113,0.0000,-78.5284,0.0000
-127.4645,-103.4305,-84.3239,-34.7642
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-62.1035,-61.3906,-62.8197,-18.3061
-86.9301,-56.8515,-64.9814,-30.6893
-52.1668,-50.9014,-81.9808,-14.0992
-49.6488,-50.2735,-49.6488,-37.9414
0.0000,0.0000,0.0000,0.0000
-36.6948,-60.6809,0.0000,0.0000
-53.8486,-34.9139,-51.7153,-17.8990
0.0000,0.0000,0.0000,0.0000
-38.6601,-24.8882,-49.0870,-22.5189
0.0000,-36.5073,-23.4754,0.0000
-18.1566,-185.8905,-0.4862,-15.5549
-49.6307,-25.4593,-26.2888,-25.1924
-235.5836,-240.3489,-127.1280,-29.6922
-110.3609,-155.2485,-97.1232,-47.8342
-87.2915,-58.4372,-68.6307,-35.4294
-52.1513,-81.2781,-42.3997,-17.2541
-31.1346,-37.6012,-32.4907,-17.7730
-27.9335,-29.1322,-30.8398,-21.7872
-31.5507,-24.7522,-30.5430,-16.2593
-21.3616,-23.5731,-22.1851,-6.8116
-39.9625,-69.4523,-10.8819,-80.3997
-27.9777,-21.1748,-35.7018,-52.6107
-24.7279,-19.3288,-20.4142,-14.6916
-20.2053,-23.3446,-25.9820,-6.2832
-12.0405,-11.0331,-11.3309,-5.5445
-75.2185,-63.2766,-66.6394,-9.7873
-65.9958,-71.8972,-82.3290,-70.2766
-24.2022,-43.3060,-46.4070,-45.6457
-20.2656,-28.7095,-12.7029,-23.3856
-49.1006,-19.3965,-117.4036,-46.0723
-124.0854,-138.2766,-114.2922,-112.7501
-101.2700,-103.4972,-31.8311,-97.5788
-59.4371,-54.0308,-26.3988,-55.6715
-34.8797,-59.7020,-62.3004,-61.7118
-63.7143,-94.4866,-109.0886,-93.3339
-97.5518,-151.0792,-139.8209,-157.4407
-109.5618,-122.2633,-115.3955,-133.4648
-98.8744,-104.2101,-62.6423,-104.4428
-118.0354,-123.7222,-78.1109,-125.6495
-199.2562,-186.5951,-211.2470,-219.8026
-194.9836,-189.3483,-202.8021,-174.4130
-93.2553,-139.8444,-108.7276,-109.5302
-153.9560,-160.0167,-170.5763,-135.3786
-201.8192,-149.6672,-213.0080,-207.5622
-243.1953,-252.7778,-225.9619,-260.2797
-247.3132,-217.9504,-205.2493,-237.5085
-165.2717,-137.8716,-154.1675,-129.5710
-144.3216,-160.6698,-78.8854,-112.5326
-198.9334,-210.6579,-223.8242,-245.2007
-243.0775,-260.7821,-247.2547,-285.0003
-137.7353,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
