0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-131.9549
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-554.9101,-369.8321,-168.5392,-238.8289
0.0000,0.0000,0.0000,0.0000
-410.9331,0.0000,0.0000,0.0000
0.0000,0.0000,-528.9889,0.0000
0.0000,-335.3230,0.0000,0.0000
-404.4564,-504.1968,-145.2681,-76.8729
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-114.1606,-24.1535
-368.9557,-430.3751,-126.2159,-68.4460
0.0000,-279.9011,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-196.4944,-201.6696,-237.9737,-486.7239
-229.4575,-344.8554,-100.8928,-38.8527
0.0000,-221.7201,-109.6764,0.0000
0.0000,0.0000,0.0000,0.0000
-198.6792,-300.2612,-103.9681,-33.5921
-184.5781,-185.4595,-101.5584,0.0000
0.0000,0.0000,0.0000,0.0000
-411.0591,0.0000,0.0000,-60.0130
0.0000,0.0000,0.0000,0.0000
-228.2967,-153.3813,-93.9654,-25.9548
0.0000,-335.5287,0.0000,0.0000
0.0000,0.0000,-164.1626,0.0000
-287.9744,-220.8623,-126.2104,0.0000
0.0000,-241.6381,0.0000,0.0000
0.0000,-223.3925,-164.6728,-22.4191
-183.6978,-197.7835,-136.5760,-17.6239
0.0000,-150.7218,0.0000,0.0000
-109.8011,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,-292.9400,0.0000,-73.1209
-409.8176,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-27.0332
-363.8456,-89.3668,-87.3633,-35.7234
-106.2641,-78.6246,-51.5325,-32.7616
-49.6488,-50.2735,-78.7206,-38.4063
-42.0531,0.0000,0.0000,-12.2215
-39.5315,-58.0649,-37.6923,-19.1357
-50.8148,-61.8346,-32.9158,-20.9176
0.0000,0.0000,0.0000,-14.0851
-54.1085,-26.1135,-25.5779,-18.7033
-37.2486,-292.9400,-21.3988,-21.4393
-38.1184,-285.5450,-18.2816,-22.0890
-359.9762,-297.5828,-54.8510,-79.2334
-242.5601,-250.4800,-164.6873,-89.5665
-149.2505,-169.7969,-103.6590,-46.8115
-67.8051,-57.1380,-56.1230,-37.5767
-50.2990,-44.0660,-56.1507,-23.0767
-39.1441,-39.5151,-36.8508,-22.0605
-31.7881,-35.3996,-37.2685,-11.8912
-29.4768,-29.4570,-29.6175,-19.9731
-23.7341,-28.2340,-22.3521,-5.1649
-43.1525,-65.2980,-31.3833,-84.5268
-14.2949,-40.8065,-33.8252,-36.4407
-28.6745,-27.3092,-9.7994,-35.6375
-24.2357,-8.5582,-24.0033,-26.2876
-19.7280,-15.6458,-13.1079,-10.3322
-61.2457,-64.4179,-59.9315,-10.3453
-78.6688,-114.4695,-85.7046,-15.1509
-44.0736,-48.6304,-52.5169,-44.2904
-18.9102,-29.5130,-24.8025,-29.5253
-50.2208,-18.7743,-49.3490,-74.6181
-143.1290,-113.2218,-117.6619,-133.7400
-111.5251,-123.5139,-66.9543,-113.8280
-63.4427,-36.8844,-77.5838,-71.9720
-26.5140,-68.7905,-65.0034,-64.5407
-113.8915,-153.5843,-50.8811,-153.3589
-185.2237,-189.6378,-173.9568,-183.0752
-148.8774,-153.5986,-88.9112,-164.3924
-104.4164,-99.2155,-100.1083,-55.4765
-128.9218,-123.6668,-97.7582,-127.4365
-199.1417,-199.1397,-124.8477,-198.6757
-223.3182,-193.6627,-218.0334,-239.1035
-192.1560,-163.3615,-181.2327,-163.4743
-170.1221,-165.5566,-164.5364,-116.8717
-215.8081,-212.0863,-226.6703,-157.8837
-260.6845,-272.1500,-225.5112,-262.2630
-229.3292,-225.7094,-235.5397,-208.3905
-130.8420,-165.5733,-114.1900,-147.5070
-175.7344,-157.5594,-164.1284,-185.7654
-265.6952,-252.8087,-243.0930,-300.5362
-260.4538,-204.3548,-261.5497,-234.2958
0.0000,-145.2948,0.0000,-126.4047
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
