0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-10.4857
0.0000,-105.8977,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-85.2866,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,-15.2144
0.0000,0.0000,0.0000,-18.4367
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-57.8148,-90.8137,-57.1535,-24.3920
-81.7520,-82.7984,-51.9045,-24.8485
-53.8809,-75.0979,-49.6488,-38.4460
-81.5789,-62.2282,-42.3648,-40.6449
-40.3961,0.0000,0.0000,-10.6575
-55.0602,-35.8812,-36.5012,-34.1601
-14.8646,-43.2346,0.0000,-16.9919
-37.9296,-25.9974,-24.9065,-20.2674
-39.7487,-48.6624,-56.8603,-21.6910
0.0000,-12.8625,0.0000,0.0000
-44.3801,-42.6668,-78.4675,-26.0136
-37.5929,-41.2595,-43.5384,-40.6068
-147.3870,-141.1225,-93.5481,-47.8223
-51.2715,-56.4952,-70.5935,-36.0634
-76.8725,-67.9534,-80.3156,-16.8727
-34.9433,-42.0736,-33.8281,-24.8238
-27.9052,-29.1727,-28.8890,-18.6625
-30.7988,-35.6379,-29.7066,-9.0715
-22.3045,-22.1255,-25.5856,-10.6463
-13.8420,-53.3395,-34.0236,-56.2009
-33.0847,-38.6822,-32.3966,-13.0672
-27.6643,-29.6229,-29.3700,-10.8529
-10.2534,-18.8294,-23.9937,-18.4680
-11.3385,-38.2167,-11.1021,-3.6356
-27.3059,-82.6025,-70.5025,-54.9161
-78.7079,-26.1001,-68.1392,-66.6217
-44.3375,-43.9119,-34.0321,-39.6780
-32.5446,-19.1592,-32.9412,-33.5658
-21.5772,-70.4296,-76.9079,-76.2074
-112.1285,-26.3741,-138.9984,-157.1508
-120.3482,-89.6580,-80.9464,-44.0905
-52.7959,-39.9865,-53.0002,-52.2121
-63.5244,-42.1527,-84.5903,-61.7420
-114.9605,-108.0777,-103.2017,-68.9475
-159.4734,-143.0322,-157.4236,-31.9599
-133.6274,-137.9289,-71.7669,-127.3781
-78.8038,-113.4519,-114.0465,-114.1135
-88.2172,-128.3532,-130.6111,-126.4211
-165.3493,-128.8384,-161.3116,-183.9227
-193.6529,-218.6478,-143.9987,-193.6368
-120.0844,-136.3935,-143.8260,-122.4624
-110.3596,-86.2993,-98.5644,-77.3494
-176.2863,-137.1636,-141.6641,-178.1177
-204.2539,-229.0308,-221.9082,-236.5863
-183.8671,-179.6085,-192.7871,-199.3992
-47.3718,-67.9283,-60.4052,-108.1847
-116.0371,-157.6733,-112.4240,-192.9832
-231.8578,-213.5199,-259.2113,-201.7110
-111.5116,-182.0691,-153.9030,-222.4941
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
