0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,-99.6275,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-139.1092,0.0000,-97.1843,-23.3049
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-140.8394,-139.9735,0.0000,-22.4443
0.0000,0.0000,-91.0871,0.0000
0.0000,-293.8007,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-90.8446,0.0000,0.0000,0.0000
-148.3427,-93.8115,-82.4487,-24.1719
-91.5942,-135.0562,-90.7881,-31.4393
-93.0554,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
-57.2100,0.0000,-87.4720,-11.8125
-66.8029,-52.8042,-77.6175,-24.9035
-49.6488,-75.0979,-79.3289,-38.5760
-63.1507,-30.9390,-41.0458,0.0000
-59.3839,-40.4186,-57.5374,-12.1002
-32.6016,-33.7964,-33.1967,-31.2593
-50.4561,-32.0112,-31.4255,-24.4348
-24.8280,-41.9233,-25.3566,-24.5056
-34.0361,-24.3044,-21.8547,-25.7236
-28.6425,-20.1209,-37.3446,-16.7633
-35.3100,-37.3132,-40.1789,-29.0567
-192.4063,-192.2203,-134.6708,-27.6974
-193.4640,-94.2923,-106.0212,-31.5549
-56.5514,-56.2166,-58.4367,-37.2727
-39.4668,-45.8692,-39.2719,-23.0284
-36.9697,-36.9720,-38.7616,-18.9852
-39.4227,-44.9013,-47.8496,-14.6839
-34.6964,-25.9455,-28.4256,-18.3769
-22.9326,-21.6527,-22.1897,-8.2197
-4.6121,-51.2371,-38.5313,-32.7766
-72.6246,-14.7448,-31.2863,-56.7170
-3.1868,-23.9721,-25.0081,-27.5574
-25.0970,-24.8627,-35.9421,-13.5569
-16.8570,-20.1314,-18.9461,-4.8575
-61.7297,-27.0211,-73.3917,-82.9085
-78.3165,-72.6418,-68.3354,-36.2563
-53.7670,-57.8488,-55.6411,-12.8488
-34.0477,-35.8468,-16.8229,-36.0833
-101.0961,-10.3454,-53.4637,-80.1946
-140.2500,-119.0436,-45.8082,-101.8892
-34.7928,-109.0572,-99.3114,-99.9613
-65.0326,-70.7584,-66.8144,-71.7193
-62.8563,-62.1275,-63.3059,-56.4854
-110.8863,-100.9978,-56.7780,-102.4732
-189.7787,-161.6114,-191.9686,-197.4210
-120.0624,-48.9403,-144.0296,-119.0643
-112.4650,-110.5690,-77.4456,-114.9917
-94.1925,-138.0855,-137.5489,-134.4639
-144.7481,-187.1219,-187.8838,-199.9246
-165.9923,-147.4572,-193.3635,-170.8223
-130.0388,-111.8467,-98.2889,-123.2788
-90.4168,-115.2110,-109.3537,-136.0642
-194.8905,-179.2692,-141.2280,-168.6103
-241.5057,-223.8813,-136.4174,-220.7370
-125.6741,-92.3809,-149.8858,-137.0912
0.0000,-101.1325,-73.4049,-106.6121
-112.9538,-51.5950,-79.1742,-77.7089
-83.6628,-82.1511,-150.8379,-157.6673
-86.9930,0.0000,-61.5240,0.0000
0.0000,0.0000,0.0000,-83.5985
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000
