-2723.8704,-3142.7918,-3248.4038,-3204.1640,-3168.0243
0.0000,0.0000,0.0000,0.0000,0.0000
-2761.0464,-2735.6411,-2867.2908,-2764.1416,-2813.9399
0.0000,0.0000,0.0000,0.0000,0.0000
-2485.6287,-2446.6595,-2474.1399,-2434.4062,-2046.2884
-2898.1138,-2953.8932,-2949.4639,-3010.0007,-2978.3088
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-2339.5917,-2245.6627,-2345.1510,-2483.5801,-2358.2384
-1887.4787,-1812.3108,-1760.4707,-1845.2145,-1144.9364
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
-536.4938,0.0000,-352.5571,0.0000,-638.3200
-1570.3982,-1641.1633,-1770.2676,-1607.8986,-1552.1112
-1487.5593,-1411.5514,-1360.7780,-1385.2765,-786.5623
0.0000,-308.4288,0.0000,0.0000,-121.8198
-1188.5343,-1315.2255,-1342.7935,-1221.6142,-1249.0012
-2567.9023,-2477.6458,-2514.8996,-2561.9290,-1748.2302
0.0000,0.0000,-259.2900,-137.9923,-113.7735
-759.9834,-677.7919,-707.1360,-373.9452,-674.5629
-304.1062,-391.6022,-243.0145,-134.8160,-96.0509
-281.5420,-280.7201,-282.3641,-124.8945,-52.1321
-268.9408,-279.8985,0.0000,-97.7847,-26.3345
-258.3756,-206.2166,0.0000,0.0000,-43.5019
-606.5190,-382.3401,-250.7675,-227.0886,-130.1184
-190.1588,-372.1193,-190.3015,-274.2000,-59.3255
-224.8790,-231.1975,-224.0190,-99.8385,-35.7520
-215.9879,-214.7342,-326.1178,-211.6848,-360.9216
-1439.0399,-1543.7079,-1478.9708,-711.9556,-1428.1291
-2091.1053,-1671.9746,-2005.2176,-1986.1371,-2014.6322
-190.9897,-287.5309,-368.3320,-96.1528,-77.4567
0.0000,0.0000,0.0000,0.0000,0.0000
-169.9530,-170.8161,0.0000,-98.4332,-10.9981
-808.7256,-805.7650,-667.6476,-784.7860,-771.2296
-1367.5297,-1052.9240,-1290.2161,-1363.3003,-1337.0552
-272.3161,-279.0770,-268.1225,-112.0490,0.0000
-733.4968,-593.3268,-760.9484,-681.5978,-149.0456
-393.1996,-288.1005,-359.5886,-97.0885,-76.3652
-252.6592,-243.7444,-248.8514,-158.4056,-58.7407
-315.5121,-336.8503,-321.3281,-429.2007,-165.8131
-1381.6052,-1385.4322,-1329.5506,-1359.8495,-691.6499
-452.8619,-633.7853,-542.6487,-488.2570,-177.9145
-38.2379,-123.1304,0.0000,-155.5559,0.0000
0.0000,-412.0559,-55.4202,-96.3080,-50.3211
-64.3544,0.0000,-75.7558,-60.9163,0.0000
-123.1360,-103.9349,-58.1189,-67.5733,-41.6012
-307.6461,-66.7755,0.0000,-64.8243,-35.7543
-46.3333,-84.8448,-86.3862,-57.2210,-27.3174
-208.1278,-260.0691,-359.9786,-237.8764,-337.9686
