0.0000,0.0000,0.0000,0.0000,0.0000
-25.1557,-46.0609,-30.7072,-46.0609,-29.3184
0.0000,0.0000,0.0000,0.0000,0.0000
-37.7881,-36.5762,-40.6743,-43.4316,-29.4322
0.0000,0.0000,0.0000,0.0000,0.0000
-55.0289,-40.9334,-42.4134,-51.7092,-23.4217
0.0000,0.0000,0.0000,0.0000,0.0000
-20.3580,-10.5663,-19.4564,-20.3124,-20.9673
0.0000,0.0000,0.0000,0.0000,0.0000
-12.9575,-19.6544,-18.5124,-22.0695,-7.9895
0.0000,0.0000,0.0000,0.0000,0.0000
-34.5912,-31.3939,-30.3048,-11.8424,-30.1418
0.0000,0.0000,0.0000,0.0000,0.0000
-30.5785,-44.0905,-44.0905,-44.0905,-44.0905
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000
