0.0041
0.0083
0.0096
0.0077
0.0132
0.0176
0.0088
0.0085
0.0062
0.0058
0.0079
0.0110
0.0041
0.0066
0.0083
0.0044
0.0069
0.0090
0.0057
0.0113
