0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869,0.8869
0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145,0.9145
0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143,0.9143
0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142,0.9142
0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141,0.9141
0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139,0.9139
0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138,0.9138
0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136,0.9136
0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134,0.9134
0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133,0.9133
0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132,0.9132
0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130,0.9130
0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129,0.9129
0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128,0.9128
0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127,0.9127
0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125,0.9125
0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124,0.9124
0.9123,0.9123,0.9123,0.9123,0.9123,0.9123,0.9384,0.9123,0.9123,0.9384,0.9384,0.9123,0.9123,0.9123,0.9123,0.9123,0.9123,0.9123,0.9123,0.9123
0.9364,0.9121,0.9364,0.9366,0.9121,0.9121,0.9363,0.9121,0.9364,0.9363,0.9363,0.9365,0.9121,0.9121,0.9121,0.9363,0.9364,0.9365,0.9121,0.9366
0.9342,0.9346,0.9342,0.9345,0.9120,0.9346,0.9341,0.9120,1.0168,1.0167,0.9341,0.9343,0.9346,0.9120,0.9120,0.9342,1.0168,1.0169,0.9120,0.9345
0.9321,1.0967,0.9321,0.9324,0.9328,0.9325,0.9320,0.9327,1.0145,1.0144,0.9320,1.0146,0.9324,0.9119,0.9119,0.9321,1.0145,1.0964,0.9119,1.0965
1.0122,1.1751,0.9300,0.9302,1.0129,1.0942,0.9299,1.0944,1.0122,1.0936,0.9299,1.0123,1.0941,0.9118,0.9311,0.9300,1.0122,1.0939,0.9309,1.0940
1.0912,1.1725,1.0912,1.0101,1.0106,1.0917,1.0097,1.1727,1.0099,1.0911,0.9278,1.0913,1.0916,0.9116,1.0111,0.9278,1.0099,1.1721,0.9288,1.1723
1.1693,1.1698,1.0887,1.1696,1.0083,1.1698,1.1692,1.2499,1.0888,1.1692,0.9256,1.0888,1.0891,0.9115,1.0088,1.0075,1.0888,1.1695,0.9266,1.1696
1.1666,1.1671,1.1666,1.1669,1.0871,1.1671,1.1665,1.2471,1.1667,1.1665,0.9235,1.0863,1.2467,0.9114,1.0065,1.0052,1.1667,1.1668,1.0873,1.4038
