0.8849,0.8849,0.9271,0.9271,0.8849,0.9271,0.8849
0.8829,0.8829,0.9268,0.8831,0.8829,0.8831,0.8829
0.8809,0.9265,0.9266,0.9266,0.9265,0.8811,0.9265
0.8790,0.8792,0.8795,0.9263,0.9263,0.8791,0.9263
0.8770,0.8772,0.8776,0.9261,0.9261,0.8772,0.9261
0.9257,0.8752,0.8756,0.8758,0.9258,0.8752,0.8756
0.9255,0.9255,0.8736,0.9256,0.8739,0.9255,0.9256
0.8715,0.9253,0.9253,0.8721,0.9253,0.8715,0.9253
0.9546,0.9548,0.9549,0.9552,0.9552,0.9545,0.9552
1.0366,1.0368,1.0369,1.0372,1.0372,1.0365,1.0373
